The popup on hover provides the,,,,,,,,,"Molecular targets with a negative result are represented with a '-' in their cell, while positve results are represented with a '+'. Some data has quantitaive results that have been ranked into percentiles. The percentile shows the percent of samples found at the same level, or below, for that particular target. You can think of it as a ranking from 0 to 100, with lower rank is ""better"" (less virus). For example, a pathogen found to be postive and ranked at 'below 30th', would be a relatively low level at the lower third compared to other samples. Sampling targets are described below.",,,,,,,,,,,,,,,,
pathogen prevalance in %,,,,,,,,,,,,,,,,,,,,,,,,,
samples_n = number of virus samples,,,,,,,,,,,,,,,,,,,,,,,,,
sources_n = the number of different operation owners per sampling project represented,,,,,,,,,,,,,,,,,,,,,,,,,
months = the months the samples were collected,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Includes data with a collection date up to Dec 31, 2020",,,,,,,,,,,,,,,,,,,,,,,,,
sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2010,10,October,SD,,3,0.02,-,,,,+,,,,+,,-,,,,-,,,,
2010,10,October,SD,,1.48,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,0.72,0.07,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,0,0.03,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,6.42,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,0.65,0.02,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,8.49,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,0,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,,3.73,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TN,,3.88,0.03,+,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TN,,22.71,0,+,,,,-,,,,-,,-,,,,-,,,,
2010,10,October,TX,,0.41,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TX,,5.13,0.05,-,,,,+,,,,-,,-,,,,-,,,,
2010,11,November,WA,,19.21,0,-,,,,-,,,,-,,-,,,,-,,,,
2010,11,November,WA,,0.31,0.03,-,,,,+,,,,-,,-,,,,-,,,,
2010,11,November,HI,,0,0.47,-,,,,-,,,,-,,-,,,,-,,,,
2010,11,November,HI,,0,0.7,,,,,,,,,,,,,,,,,,,
2010,11,November,TN,,9.42,0,-,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,,6.98,0.17,+,,,,+,,,,-,,-,,,,-,,,,
2010,12,December,HI,,0.14,0.78,+,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,,0,0,+,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,,3.26,0.77,+,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,,0,0.23,,,,,,,,,,,,,,,,,,,
2010,12,December,TX,,1.12,0.03,-,,,,+,,,,-,,-,,,,-,,,,
2010,12,December,TX,,12.39,0,-,,,,+,,,,-,,-,,,,-,,,,
2010,12,December,TX,,0.35,0,-,,,,-,,,,-,,-,,,,-,,,,
2011,1,January,CA,,13.6,0,+,,-,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,,0.15,0,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0,0,-,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,1.09,0.03,-,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,2.03,0.03,-,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0.34,0.02,+,,-,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,,1.06,0,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0,0.03,+,,+,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,,0.55,0.02,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0.89,0,-,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0.4,0,-,,+,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,1.17,0,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0,2.1,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0,0.03,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0,0.08,+,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,,0,0.18,-,,-,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,,0,0,-,,-,,-,,,,+,,-,,,,-,,,,
2011,1,January,FL,,1.32,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,1,January,FL,,18.49,0.7,+,,,,+,,,,-,,-,,,,-,,,,
2011,1,January,GA,,2.65,0,-,,-,,+,<30,,,-,,-,,-,,-,,,,
2011,2,February,CA,,0.3,0.22,-,,-,,+,,,,+,,-,,,,-,,,,
2011,2,February,CA,,0,1.75,+,,+,,+,,,,-,,-,,,,-,,,,
2011,2,February,CA,,2.38,0,+,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,,0.07,0.35,-,,-,,-,,,,-,,-,,,,-,,,,
2011,2,February,CA,,0.07,0.33,-,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,,6.72,0.05,+,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,,1.66,0.17,+,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,,0.2,0.42,+,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,,0.07,1.05,+,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,,1.87,0.08,,,,,,,,,,,,,,,,,,,
2011,2,February,CA,,0,0,+,,-,,+,,,,-,,-,,,,-,,,,
2011,2,February,FL,,0.1,0.37,-,,,,-,,,,-,,-,,,,-,,,,
2011,2,February,FL,,5.51,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,2,February,FL,,3.82,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,2,February,FL,,3.55,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,2,February,HI,,0.12,0.2,+,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,FL,,0.68,0,-,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,AR,,3.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,3,March,AR,,4.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,3,March,CA,,0.06,0.25,+,,-,,-,,,,-,,-,,,,-,,,,
2011,3,March,CA,,0.67,0.4,-,,-,,-,,,,-,,-,,,,-,,,,
2011,3,March,CA,,0.07,0.07,+,,-,,-,,,,-,,-,,,,-,,,,
2011,3,March,CA,,0.39,0.45,+,,-,,+,,,,+,,-,,,,-,,,,
2011,3,March,CA,,1.48,0.05,+,,-,,+,,,,+,,-,,,,-,,,,
2011,3,March,CA,,0.07,0.03,+,,-,,+,,,,-,,+,,,,-,,,,
2011,3,March,CA,,0.65,0.73,-,,+,,+,,,,-,,+,,,,-,,,,
2011,3,March,CA,,0.07,0.27,-,,-,,+,,,,-,,+,,,,-,,,,
2011,3,March,FL,,2.37,0,-,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,FL,,2.66,0,-,,,,+,,,,+,,-,,,,-,,,,
2011,3,March,FL,,5.13,0,-,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,,10.34,0.27,-,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,,2.51,0.15,+,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,,8.15,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,,24.46,0.5,-,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,,0.83,1.2,-,,,,+,,,,+,,+,,,,-,,,,
2011,3,March,FL,,10.89,2.2,-,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,HI,,0,0.03,-,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,HI,,0,0.03,+,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,TN,,14.19,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,TN,,3.65,0,-,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,TX,,0.13,0.2,+,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,TX,,0,1.33,+,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,TX,,1.95,0.03,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,,6.39,8.2,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.48,4.6,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,AR,,2.3,0.1,-,,-,,-,,,,-,,,,,,-,,,,
2011,4,April,WA,,0.1,3.7,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,AR,,3.7,0.15,-,,-,,+,,,,+,,,,,,-,,,,
2011,4,April,AR,,1.5,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,,1.6,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,,4.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,,3,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,,1.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,,2.8,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,,0.6,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,4,April,AR,,5.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,FL,,2.23,0,-,,,,+,,,,+,,+,,,,-,,,,
2011,4,April,FL,,0.87,0,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,8.88,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,5.65,0,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,2.25,0.1,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,3.29,0.62,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,7.27,3.15,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,2.14,0.95,,,,,,,,,,,,,,,-,,,,
2011,4,April,FL,,0.38,0.08,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,,0,0.75,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,,2.9,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,,11.55,2.1,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,,4.05,1.5,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,,1.91,1.7,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,,5.97,1.95,+,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,,11.26,1.35,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,,0,0,,,,,,,,,,,,,,,,,,,
2011,4,April,HI,,0,0.4,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,,0,0.25,,,,,,,,,,,,,,,,,,,
2011,4,April,HI,,9.07,3.15,+,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,,0.89,0.5,+,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,TN,,7.15,1.2,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0,6.65,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.11,7.5,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.13,5.75,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.18,2,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.21,12,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,TN,,3.49,0,-,,,,-,,,,+,,-,,,,-,,,,
2011,4,April,TN,,1.3,0,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,TN,,3.44,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,TN,,3.52,0,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,TN,,3.69,0.15,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,TN,,7.18,0.95,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,2.76,4.95,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,3.73,13.95,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,,8.06,0,-,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,,11.38,0.25,+,,,,+,,,,+,,+,,,,-,,,,
2011,4,April,WA,,0.66,3.55,-,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.17,5.3,-,,,,+,,,,-,,+,,,,-,,,,
2011,4,April,WA,,1.18,5.8,+,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,,0.16,0,-,,,,+,,,,+,,-,,,,-,,,,
2011,4,April,WA,,0.5,2.25,+,,,,-,,,,-,,-,,,,-,,,,
2011,5,May,AR,,4.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,5,May,AR,,3.5,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2011,5,May,AR,,4.4,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2011,5,May,AR,,0.6,3.55,,,,,+,,,,,,,,,,-,,,,
2011,5,May,CA,,2.78,3.15,-,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,,6.42,4.5,-,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,,1.87,0.05,-,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,,2.44,5.1,-,,-,,+,,,,-,,+,,,,-,,,,
2011,5,May,CA,,1.98,2,-,,-,,+,,,,+,,-,,,,-,,,,
2011,5,May,CA,,0.45,0,-,,-,,+,,,,-,,+,,,,-,,,,
2011,5,May,CA,,0.14,0,-,,-,,-,,,,-,,-,,,,-,,,,
2011,5,May,CA,,5.33,9.2,-,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,,0.35,0,-,,-,,+,,,,-,,+,,,,-,,,,
2011,5,May,CA,,0.27,1.05,-,,-,,-,,,,-,,-,,,,-,,,,
2011,5,May,HI,,22.72,0,,,,,,,,,,,,,,,,,,,
2011,5,May,HI,,12.6,2,+,,,,+,,,,-,,-,,,,-,,,,
2011,6,June,AR,,6.2,0.65,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0,2.55,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,,0.9,0.1,,,,,,,,,,,,,,,-,,,,"Bee Bread, Coumaphos (35.0)"
2011,7,July,NJ,,3.6,1.2,,,,,+,,,,,,,,,,-,,,,
2011,7,July,ND,,0.3,2.95,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,AR,,5.2,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,IN,,2.7,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,IN,,2.5,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,LA,,2,0.1,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,LA,,4.5,0,,,,,,,,,,,,,,,-,,,,
2011,7,July,LA,,1.8,0,,,,,+,,,,,,,,,,-,,,,
2011,7,July,LA,,6,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,LA,,6,0.05,,,,,+,,,,,,,,,,-,,,,
2011,7,July,LA,,7,0.25,,,,,+,,,,+,,,,,,-,,,,
2011,7,July,LA,,5.5,0.05,,,,,+,,,,+,,,,,,-,,,,
2011,7,July,MD,,5.8,0.65,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,MD,,2,0.25,,,,,,,,,,,,,,,-,,,,
2011,7,July,MD,,2.6,0.1,,,,,,,,,,,,,,,-,,,,
2011,7,July,ND,,0.2,1,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,11.3,0.95,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0,0.4,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,5.3,1,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0.5,0.9,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0,0.65,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0,2.55,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,2,1.3,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,3.6,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,6.5,0,,,,,,,,,,,,,,,-,,,,
2011,7,July,ND,,1,0.25,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,1.3,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0.4,1.1,,,,,,,,,,,,,,,-,,,,
2011,7,July,ND,,1,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0.3,0.85,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,,0.4,0.2,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,ND,,0,1.85,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,ND,,0.3,0.2,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,NE,,0.1,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NE,,2.7,0,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NE,,2.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NE,,1.9,0.3,,,,,,,,,,,,,,,-,,,,
2011,7,July,NE,,5.6,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NE,,0.9,0,,,,,,,,,,,,,,,-,,,,
2011,7,July,NE,,0.2,0,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NE,,6.1,0.2,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NJ,,0.6,0.4,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,,0.9,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,,21.9,0.35,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NY,,13.1,0.4,-,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Carbendazim (MBC) (91.4), Chlorpyrifos (6.1), Cyfluthrin (3.9), Cyhalothrin total (6.7), Cyprodinil (16.0), Fenbuconazole (335.0), Fenpyroximate (5.5), Pendimethalin (30.7), Phosmet (785.0), Thiacloprid (326.0), THPI (6250.0)"
2011,7,July,NY,,0.1,0.5,,,,,+,,,,,,,,,,-,,,,"Bee Bread, Atrazine (51.3), Coumaphos (4.6), Fluvalinate (43.2), THPI (41.0)"
2011,7,July,NY,,0.3,0.1,,,,,,,,,,,,,,,-,,,,"Bee Bread, Carbendazim (MBC) (233.0), Cyhalothrin total (36.2), Endosulfan I (124.0), Fenbuconazole (74.9), Fenpyroximate (6.3), Fluvalinate (10.8), Thiacloprid (49.1), THPI (7060.0)"
2011,7,July,NY,,7,0.05,,,,,,,,,,,,,,,-,,,,"Bee Bread, Cyhalothrin total (5.5), Fluvalinate (4.7)"
2011,7,July,NY,,0.8,1.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,,6.1,0,,,,,+,,,,+,,,,,,-,,,,
2011,7,July,PA,,5.1,0.05,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,TX,,7.8,0,+,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Bifenthrin (4.0), Chlorpyrifos (1.2), Coumaphos (3.4), Fluvalinate (19.9)"
2011,7,July,UT,,2.4,1.15,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,UT,,0.1,0.25,,,,,,,,,,,,,,,-,,,,
2011,7,July,UT,,9.9,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,UT,,3.6,0.15,-,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,UT,,1,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,WV,,4.8,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,LA,,3.4,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,PA,,0.4,1.1,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NY,,6,1.1,-,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Azoxystrobin (6.4), Fluvalinate (19.3)"
2011,8,August,AR,,2,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,GA,,7.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,GA,,1,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,GA,,0.4,0.1,,,,,+,,,,,,,,,,-,,,,
2011,8,August,GA,,0.9,0.05,,,,,,,,,,,,,,,-,,,,
2011,8,August,GA,,0.5,0,,,,,+,,,,,,,,,,-,,,,
2011,8,August,GA,,9.9,0.05,,,,,+,,,,,,,,,,-,,,,
2011,8,August,GA,,7.7,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,GA,,1.1,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,GA,,1.4,0.05,,,,,+,,,,,,,,,,-,,,,
2011,8,August,IN,,1.4,0,-,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Azoxystrobin (7.0)"
2011,8,August,IN,,1.1,0.15,-,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, No Detections"
2011,8,August,IN,,2.1,0,+,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Azoxystrobin (11.1)"
2011,8,August,LA,,8,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,LA,,4,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,LA,,1.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,LA,,3.5,0,,,,,+,,,,,,,,,,-,,,,
2011,8,August,MD,,7,0.35,,,,,+,,,,,,,,,,-,,,,
2011,8,August,MD,,0.5,0.1,,,,,,,,,,,,,,,-,,,,
2011,8,August,MD,,6.7,0,,,,,+,,,,,,,,,,-,,,,
2011,8,August,MD,,9.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MD,,1.9,,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MD,,0.8,,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MI,,8.7,0.6,,,,,,,,,,,,,,,-,,,,
2011,8,August,MI,,0.9,1.2,-,,-,,+,,,,+,,,,,,-,,,,
2011,8,August,MI,,4.1,0.15,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,MI,,0.8,0.4,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MI,,3.3,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MI,,3.5,0.6,,,,,,,,,,,,,,,-,,,,
2011,8,August,MT,,8.4,0.25,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,5.1,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,12.2,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,9.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,9.4,0.05,,,,,,,,,,,,,,,-,,,,
2011,8,August,NC,,1.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,17.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,4.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,3.3,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NC,,3.4,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,3.6,0.2,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NC,,4.1,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,7.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,8.5,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NC,,5.8,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NC,,6.1,0.1,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NC,,4.4,1.75,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,7.4,0.05,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,ND,,0,6.3,-,,-,,+,,,,+,,,,,,-,,,,
2011,8,August,ND,,6,2.8,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,ND,,0.2,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,ND,,5.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,ND,,1.9,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,3.5,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,4.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,2,0,-,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,NE,,3.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,5.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,3.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,0.9,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,NE,,1.9,0.1,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NE,,3,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,0.8,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,2.8,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,NE,,7.3,0,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NE,,0,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,NE,,0.1,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,11.7,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,1.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,,1.6,0.25,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NJ,,0.2,0.05,-,,+,,+,,,,-,,,,,,-,,,,
2011,8,August,NJ,,4.2,0.2,-,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NJ,,7.2,0,-,,-,,+,,,,+,,,,,,-,,,,
2011,8,August,NY,,0,0,,,,,,,,,,,,,,,-,,,,
2011,8,August,NY,,7.6,0.25,-,,-,,+,,,,+,,,,,,-,,,,
2011,8,August,NY,,0.1,0.1,,,,,,,,,,,,,,,-,,,,
2011,8,August,NY,,0.5,0.3,,,,,,,,,,,,,,,-,,,,
2011,8,August,NY,,2.5,0,,,,,,,,,,,,,,,-,,,,"Bee Bread, No Detections"
2011,8,August,NY,,0.1,0.4,,,,,,,,,,,,,,,-,,,,"Bee Bread, THPI (41.4), Thymol (37.5)"
2011,8,August,NY,,5.9,0.1,,,,,,,,,,,,,,,-,,,,"Bee Bread, Chlorpyrifos (6.7), Coumaphos (4.4), Cyprodinil (22.4), Fluvalinate (15.6), THPI (731.0)"
2011,8,August,NY,,1,0.15,,,,,,,,,,,,,,,-,,,,
2011,8,August,NY,,0.2,0.15,-,,-,,-,,,,-,,,,,,-,,,,"Bee Bread, Thymol (366.0)"
2011,8,August,NY,,0.1,0.25,-,,-,,-,,,,+,,,,,,-,,,,
2011,8,August,PA,,2.2,0.1,-,,-,,+,,,,-,,,,,,-,,,,
