,year,yieldpercol,nTHIACLOPRID,prevyear_nIMIDACLOPRID,prevyear_nACETAMIPRID,NorthDakota_PrevYear,avg_temp,anomaly,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,urbanicity,Prev Hazardous Days,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
45,2008,64,0.0,9038.0,679.5,74.0,60.6,1.2,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,1.7857142857142858,0.0,5.571428571428571,143.5,24.571428571428573,116.07142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2014,39,0.0,15241.6,1961.4,69.0,62.2,2.8,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,89.8,0.3846153846153846,0.0,1.7692307692307692,189.15384615384616,31.07692307692308,124.6153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2015,49,0.0,15137.4,569.1,86.0,61.8,2.4,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,89.8,0.9230769230769232,0.0,1.6923076923076923,190.6153846153846,34.38461538461539,130.6153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2016,46,2.6,13254.2,1319.1,74.0,62.2,2.8,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,89.8,0.7692307692307693,0.0,3.3846153846153846,207.6153846153846,45.15384615384615,103.07692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2013,36,0.0,10907.6,1535.1,69.0,60.4,1.0,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,89.8,0.3076923076923077,0.0,3.0,188.3846153846154,22.46153846153846,122.53846153846152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2007,64,0.0,9657.7,3470.6,74.0,61.6,2.2,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,2.642857142857143,0.0,3.2857142857142856,148.42857142857142,25.214285714285715,112.42857142857144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2006,65,0.0,8633.8,2509.3,91.0,61.1,1.7,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,0.0714285714285714,5.642857142857143,165.92857142857142,25.214285714285715,76.64285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2004,55,0.0,9847.5,1120.2,87.0,60.4,1.0,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,0.4615384615384615,13.384615384615383,183.7692307692308,26.615384615384617,43.38461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2003,72,0.0,6235.4,141.6,75.0,61.9,2.5,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,0.3076923076923077,11.615384615384617,144.46153846153845,33.46153846153846,24.15384615384616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2005,50,0.0,10884.3,1635.9,78.0,61.1,1.7,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0769230769230769,0.0769230769230769,10.923076923076923,187.23076923076923,27.923076923076923,42.61538461538461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2002,63,0.0,3713.1,0.0,96.0,61.2,1.8,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,0.0,10.923076923076923,133.15384615384616,40.61538461538461,21.46153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2000,59,0.0,5171.6,0.0,105.0,61.7,2.3,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,0.25,13.25,149.0,31.916666666666668,26.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2001,59,0.0,10467.4,0.0,115.0,61.2,1.8,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,0.3846153846153846,13.153846153846152,124.3076923076923,38.92307692307692,25.846153846153847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1999,62,0.0,4814.2,0.0,128.0,60.8,1.4,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.0,2.6,12.5,160.7,16.3,33.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,1998,60,0.0,12671.921052631578,334.5105263157895,85.1,59.3,-0.1,4.013840104197156,0.2740782850264497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846278367204716,0.8560646736365748,0.0,0.0,0.0,0.0,0.0,0.0,0.2521028013480196,4.1214876168241,88.2,0.4962406015037594,0.2185367264314633,7.090080971659918,170.32082128397917,29.61059379217274,80.72958357432042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2015,30,0.0,134904.2,20154.2,86.0,60.8,3.4,1.199090909090909,1.0318181818181815,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1363636363636363,0.8636363636363636,0.1136363636363636,0.0,0.3409090909090909,1.0,0.6363636363636364,0.0,0.3377777777777778,1.6893617021276597,95.0,0.2407407407407407,0.0185185185185185,5.0,207.5185185185185,117.77777777777776,14.148148148148149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2016,36,2.6,150569.3,22852.8,74.0,60.1,2.7,1.1847727272727273,0.7431818181818183,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1590909090909091,0.8636363636363636,0.0454545454545454,0.0,0.3181818181818182,0.9772727272727272,0.6363636363636364,0.0,1.0318181818181815,1.199090909090909,95.0,0.2962962962962963,0.074074074074074,5.592592592592593,213.5555555555556,111.01851851851852,13.962962962962964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2014,39,0.0,130277.0,18075.6,69.0,61.4,4.0,1.6893617021276597,0.3377777777777778,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.8125,0.1875,0.0,0.3125,1.0,0.3958333333333333,0.0,0.9042857142857144,2.047142857142857,95.0,0.1666666666666666,0.2777777777777778,5.222222222222222,193.85185185185185,128.42592592592592,18.425925925925927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2013,33,0.0,112795.9,17423.0,69.0,59.3,1.9,2.047142857142857,0.9042857142857144,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0454545454545454,0.8636363636363636,0.1136363636363636,0.0,0.3181818181818182,1.0,0.0454545454545454,0.0,0.2922222222222222,1.9657777777777776,95.0,0.4074074074074074,0.1481481481481481,6.75925925925926,219.5185185185185,110.75925925925924,12.537037037037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2012,35,0.3,112450.6,15457.0,71.0,59.5,2.1,1.9657777777777776,0.2922222222222222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6888888888888889,0.0222222222222222,0.0,0.1111111111111111,1.0,0.0,0.0,0.7068421052631578,1.6966666666666663,95.0,0.3703703703703703,0.2777777777777778,6.907407407407407,197.46296296296296,129.25925925925927,11.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2017,41,2.6,12671.921052631578,334.5105263157895,78.0,60.3,2.9,1.169677419354839,0.7564516129032258,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0967741935483871,0.8709677419354839,0.064516129032258,0.0,0.3548387096774194,0.967741935483871,0.7096774193548387,0.0,0.7431818181818183,1.1847727272727273,95.0,0.5925925925925926,0.037037037037037,4.537037037037037,220.2962962962963,110.8148148148148,16.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,2007,40,28.7,45520.7,13963.7,74.0,58.9,1.5,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.3396226415094339,0.4150943396226415,23.867924528301888,237.64150943396223,71.58490566037736,14.433962264150944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2009,33,0.0,61475.8,36480.3,90.0,58.8,1.4,1.830833333333333,0.175,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,0.6402461470002417,1.5066571601737264,94.4,0.2452830188679245,0.4716981132075472,17.77358490566038,230.66037735849056,88.18867924528301,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,2008,51,17.1,112185.1,11249.3,74.0,58.9,1.5,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.2641509433962264,0.4150943396226415,18.81132075471698,230.64150943396223,87.28301886792453,10.90566037735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2011,48,0.0,93949.9,11462.0,91.0,57.4,0.0,1.6966666666666663,0.7068421052631578,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0701754385964912,0.8596491228070176,0.2105263157894736,0.0,0.4385964912280701,1.0,0.0,0.0,0.7593939393939394,1.2824242424242425,95.0,0.4339622641509434,0.1509433962264151,8.90566037735849,222.5471698113208,105.94339622641508,12.849056603773583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2006,52,39.8,42563.9,13997.2,91.0,58.6,1.2,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.3773584905660377,0.9433962264150944,24.849056603773583,238.18867924528303,72.52830188679245,9.245283018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2004,45,0.0,38511.7,12293.0,87.0,58.9,1.5,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.4629629629629629,1.2222222222222223,33.851851851851855,244.59259259259252,50.7962962962963,9.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2005,75,0.0,38897.8,15984.1,78.0,58.6,1.2,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.5283018867924528,0.8301886792452831,25.20754716981132,244.9056603773585,67.86792452830188,10.39622641509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2010,67,0.0,73976.8,9496.4,77.0,57.7,0.3,1.2824242424242425,0.7593939393939394,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.7428571428571429,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.175,1.830833333333333,95.0,0.3018867924528302,0.2452830188679245,12.50943396226415,227.4339622641509,94.67924528301889,13.20754716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,2000,70,0.0,41778.9,0.0,105.0,58.8,1.4,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.1964285714285714,3.375,47.73214285714285,226.375,37.660714285714285,13.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1998,83,0.0,12671.921052631578,334.5105263157895,85.1,56.7,-0.7,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.3725604868852137,1.4062754203022323,22.164693155606763,225.8679641379989,80.97942408193153,13.418396441360692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2001,61,0.0,30796.5,0.0,115.0,59.1,1.7,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.5,5.142857142857143,42.07142857142857,223.1071428571429,45.05357142857143,16.446428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,1999,60,0.0,61047.2,0.0,128.0,58.0,0.6,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.1071428571428571,7.571428571428571,60.08928571428572,243.6071428571429,5.160714285714286,12.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2002,50,0.0,35178.6,0.0,96.0,58.8,1.4,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.6363636363636364,3.4545454545454546,36.16363636363637,232.3090909090909,50.43636363636364,17.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,2003,67,0.0,36653.3,3007.5,75.0,59.4,2.0,1.562860848354557,0.6341081524273374,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0734922390694886,0.8036042948960324,0.0,0.0,0.0,1.0,0.0,0.0,0.6211964339936726,1.6003030417788775,94.4,0.6111111111111112,1.648148148148148,35.27777777777778,237.27777777777777,53.37037037037037,15.037037037037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2004,80,0.0,381.1,0.0,87.0,45.8,1.2,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0,6.214285714285714,11.571428571428571,119.64285714285714,36.17857142857143,105.42857142857144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2002,60,0.0,1575.0,0.0,96.0,46.1,1.5,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0,9.133333333333333,17.333333333333332,97.13333333333334,39.36666666666667,96.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,2003,86,0.0,1213.2,0.0,75.0,47.0,2.4,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0,7.392857142857143,11.357142857142858,113.46428571428572,36.285714285714285,107.17857142857144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2012,48,0.0,3789.6,0.0,71.0,48.3,3.7,2.077777777777777,0.0277777777777777,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0657894736842105,10.405263157894735,86.2,0.03125,0.4375,7.96875,194.40625,17.6875,64.65625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,2013,43,0.0,3915.9,0.0,69.0,45.1,0.5,1.9866666666666664,0.1666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0625,0.0,0.0625,1.0,0.0,0.0,0.0277777777777777,2.077777777777777,86.2,0.0,0.0967741935483871,8.806451612903226,203.1935483870968,15.483870967741936,64.61290322580645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2001,55,0.0,263.8,0.0,115.0,46.8,2.2,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0,11.866666666666667,14.3,100.63333333333334,33.46666666666667,95.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2014,37,0.0,3276.3,0.0,69.0,46.1,1.5,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,86.2,0.0333333333333333,0.2333333333333333,8.5,220.13333333333333,17.433333333333334,58.13333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2008,45,0.0,1794.0,0.0,74.0,44.9,0.3,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0344827586206896,0.7586206896551724,8.551724137931034,158.72413793103448,25.310344827586206,87.86206896551724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,1998,72,0.0,12671.921052631578,334.5105263157895,85.1,46.2,1.6,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0087227767695099,4.307575703719811,10.539447827020275,153.0640597775027,25.41303780864843,84.28403727965632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,1999,76,0.0,1724.5,0.0,128.0,46.6,2.0,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0,16.413793103448278,24.344827586206897,106.79310344827586,7.896551724137931,107.6206896551724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2009,53,0.0,960.4,12.2,90.0,45.2,0.6,3.7738512949039262,0.0845279866332497,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.079782790309106,0.868984962406015,0.0,0.0,0.0,1.0,0.0,0.0,0.0806504107490949,4.539777917014758,84.5,0.0,1.5,4.366666666666666,148.73333333333332,25.133333333333333,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
