,feature1,feature2,correlation
563,stocks,5 Year Avg Days NO2,0.049160323823806
564,stocks,5 Year Avg Days Ozone,0.03706294766147222
565,stocks,5 Year Avg Days PM2.5,0.07987719493403456
566,stocks,5 Year Avg Days PM10,0.1075651734738908
567,stocks,StateName_Alabama,0.08014700779533039
568,stocks,StateName_Arizona,0.03767488356186394
569,stocks,StateName_Arkansas,0.03306637570734618
570,stocks,StateName_California,0.3016676869417341
571,stocks,StateName_Colorado,0.039647889673970906
572,stocks,StateName_Florida,0.04516603178372189
573,stocks,StateName_Georgia,0.06182158221829261
574,stocks,StateName_Hawaii,0.07855050193213915
575,stocks,StateName_Idaho,0.03162288340685544
576,stocks,StateName_Illinois,0.07575933181758059
577,stocks,StateName_Indiana,0.07578105298578733
578,stocks,StateName_Iowa,0.01013606247049164
579,stocks,StateName_Kansas,0.06837775482200972
580,stocks,StateName_Kentucky,0.08597190106942258
581,stocks,StateName_Louisiana,0.052752994492002624
582,stocks,StateName_Maine,0.08324227426478277
583,stocks,StateName_Maryland,0.04659018637279686
584,stocks,StateName_Michigan,0.06189133130286738
585,stocks,StateName_Minnesota,0.055708038753365115
586,stocks,StateName_Mississippi,0.07090103052868599
587,stocks,StateName_Missouri,0.07711328463579724
588,stocks,StateName_Montana,0.15599105216891723
589,stocks,StateName_Nebraska,0.02352812805516506
590,stocks,StateName_Nevada,0.05804623389002551
591,stocks,StateName_New Jersey,0.08045110415022409
592,stocks,StateName_New Mexico,0.06241976822214179
593,stocks,StateName_New York,0.026525649267687267
594,stocks,StateName_North Carolina,0.08076244089451988
595,stocks,StateName_North Dakota,0.5251748875937957
596,stocks,StateName_Ohio,0.057365122541221565
597,stocks,StateName_Oklahoma,0.04586937774644624
598,stocks,StateName_Oregon,0.017503158687258137
599,stocks,StateName_Pennsylvania,0.05507715949011772
600,stocks,StateName_South Carolina,0.05114609394592866
601,stocks,StateName_South Dakota,0.5325238828370569
602,stocks,StateName_Tennessee,0.08264494213909901
603,stocks,StateName_Texas,0.020592150152561762
604,stocks,StateName_Utah,0.07041230424403562
605,stocks,StateName_Vermont,0.07974516618350692
606,stocks,StateName_Virginia,0.0848858426590884
607,stocks,StateName_Washington,0.009412023530269034
608,stocks,StateName_West Virginia,0.08117514309044689
609,stocks,StateName_Wisconsin,0.08737388180400697
610,stocks,StateName_Wyoming,0.05829189238470685
611,stocks,Region_Midwest,0.31210712062208606
612,stocks,Region_Northeast,0.12817312095089095
613,stocks,Region_South,0.24190789714056093
614,stocks,Region_West,0.027684150538107934
615,priceperlb,year,0.7254853016329267
616,priceperlb,numcol,0.2111983032537276
617,priceperlb,yieldpercol,0.37125901185244603
618,priceperlb,totalprod,0.239517030624842
619,priceperlb,stocks,0.27607375495399955
620,priceperlb,priceperlb,1.0
621,priceperlb,prodvalue,0.0657681438251766
622,priceperlb,nCLOTHIANIDIN,0.21955963069286222
623,priceperlb,nIMIDACLOPRID,0.1592568150762952
624,priceperlb,nTHIAMETHOXAM,0.2154824592676372
625,priceperlb,nACETAMIPRID,0.003488507211028556
626,priceperlb,nTHIACLOPRID,0.05789866539564368
627,priceperlb,nAllNeonic,0.22983113800550264
628,priceperlb,prevyear_nCLOTHIANIDIN,0.21403530370759352
629,priceperlb,prevyear_nIMIDACLOPRID,0.14966014250820178
630,priceperlb,prevyear_nTHIAMETHOXAM,0.17734658764599368
631,priceperlb,prevyear_nACETAMIPRID,0.004358816199663217
632,priceperlb,prevyear_nTHIACLOPRID,0.09316381100240219
633,priceperlb,NorthDakota_PrevYear,0.46164439147202885
634,priceperlb,prevyearyield,0.35791054772873127
635,priceperlb,avg_temp,0.035502505322124636
636,priceperlb,anomaly,0.0024617830508378447
637,priceperlb,varroa,0.07561264019472246
638,priceperlb,spores,0.0972696789102928
639,priceperlb,cbpv_max,0.010245179183965874
640,priceperlb,dwv_max,
641,priceperlb,iapv_max,0.018986574697214237
642,priceperlb,kbv_max,0.0269830305349166
643,priceperlb,sbpv_max,
644,priceperlb,abpv_max,0.0622506036102395
645,priceperlb,dwv-b_max,0.02891315022379225
646,priceperlb,lsv2_max,0.07946822447812447
647,priceperlb,mkv_max,
648,priceperlb,cbpv_prob,0.19640426246536546
649,priceperlb,dwv_prob,0.12862087084585122
650,priceperlb,iapv_prob,0.38893686150924683
651,priceperlb,kbv_prob,0.30169193384561943
652,priceperlb,sbpv_prob,
653,priceperlb,abpv_prob,0.21005643845479946
654,priceperlb,dwv-b_prob,0.05160154228126402
655,priceperlb,lsv2_prob,0.134186895613983
656,priceperlb,mkv_prob,
657,priceperlb,prevyearspores,0.13201143878307256
658,priceperlb,prevyearvarroa,0.08154874639053035
659,priceperlb,urbanicity,0.010270367835902613
660,priceperlb,Prev Days with AQI,0.30290035498374324
661,priceperlb,Prev Good Days,0.3271907482884584
662,priceperlb,Prev Moderate Days,0.04869168716195551
663,priceperlb,Prev Unhealthy for Sensitive Groups Days,0.27295681783628056
664,priceperlb,Prev Unhealthy Days,0.2525258535213485
665,priceperlb,Prev Very Unhealthy Days,0.19534717551080846
666,priceperlb,Prev Hazardous Days,0.05066222924034633
667,priceperlb,Prev Max AQI,0.0664389559169553
668,priceperlb,Prev 90th Percentile AQI,0.19747090789866276
669,priceperlb,Prev Median AQI,0.06214348011983625
670,priceperlb,Prev Days CO,0.23335705196263087
671,priceperlb,Prev Days NO2,0.12461547496940191
672,priceperlb,Prev Days Ozone,0.21693331671223307
673,priceperlb,Prev Days PM2.5,0.20293165385194548
674,priceperlb,Prev Days PM10,0.2152723001611858
675,priceperlb,5 Year Avg Days with AQI,0.3238575078949026
676,priceperlb,5 Year Avg Good Days,0.29538144852772064
677,priceperlb,5 Year Avg Moderate Days,0.19089007624450358
678,priceperlb,5 Year Avg Unhealthy for Sensitive Groups Days,0.24428894693305805
679,priceperlb,5 Year Avg Unhealthy Days,0.2757463102624109
680,priceperlb,5 Year Avg Very Unhealthy Days,0.23277865523541671
681,priceperlb,5 Year Avg Hazardous Days,0.05872850024525044
682,priceperlb,5 Year Avg Max AQI,0.06995851551138411
683,priceperlb,5 Year Avg 90th Percentile AQI,0.1404718974868063
684,priceperlb,5 Year Avg Median AQI,0.12892450760488836
685,priceperlb,5 Year Avg Days CO,0.26586778171007763
686,priceperlb,5 Year Avg Days NO2,0.13133484834184952
687,priceperlb,5 Year Avg Days Ozone,0.1975393700547759
688,priceperlb,5 Year Avg Days PM2.5,0.2742776958305225
689,priceperlb,5 Year Avg Days PM10,0.2204058479879105
690,priceperlb,StateName_Alabama,0.020227698153321025
691,priceperlb,StateName_Arizona,0.06575742975593471
692,priceperlb,StateName_Arkansas,0.07051236770483353
693,priceperlb,StateName_California,0.06203272836263053
694,priceperlb,StateName_Colorado,0.047133922789413765
695,priceperlb,StateName_Florida,0.061319487670295575
696,priceperlb,StateName_Georgia,0.03841653654976569
697,priceperlb,StateName_Hawaii,0.0038231622296197544
698,priceperlb,StateName_Idaho,0.06734240907223421
699,priceperlb,StateName_Illinois,0.15907188626116994
700,priceperlb,StateName_Indiana,0.034254765102572915
701,priceperlb,StateName_Iowa,0.03160112548967723
702,priceperlb,StateName_Kansas,0.012936793298342656
703,priceperlb,StateName_Kentucky,0.12230036612301823
704,priceperlb,StateName_Louisiana,0.07534655461954727
705,priceperlb,StateName_Maine,0.06904506109535007
706,priceperlb,StateName_Maryland,0.016887526699691378
707,priceperlb,StateName_Michigan,0.0380995406865058
708,priceperlb,StateName_Minnesota,0.0668669152773444
709,priceperlb,StateName_Mississippi,0.07502955875628743
710,priceperlb,StateName_Missouri,0.009132842939223553
711,priceperlb,StateName_Montana,0.06108174077285055
712,priceperlb,StateName_Nebraska,0.059576010422365905
713,priceperlb,StateName_Nevada,0.05391273871980938
714,priceperlb,StateName_New Jersey,0.11057151918240073
715,priceperlb,StateName_New Mexico,0.060192541549549436
716,priceperlb,StateName_New York,0.005131970907473258
717,priceperlb,StateName_North Carolina,0.1326819806447809
718,priceperlb,StateName_North Dakota,0.06900663735434877
719,priceperlb,StateName_Ohio,0.0493120686074195
720,priceperlb,StateName_Oklahoma,0.025924635582228926
721,priceperlb,StateName_Oregon,0.04396396415681446
722,priceperlb,StateName_Pennsylvania,0.028945084392969046
723,priceperlb,StateName_South Carolina,0.09733734930278269
724,priceperlb,StateName_South Dakota,0.06694616424315933
725,priceperlb,StateName_Tennessee,0.1122357474645153
726,priceperlb,StateName_Texas,0.06187423043100049
727,priceperlb,StateName_Utah,0.05965525938818098
728,priceperlb,StateName_Vermont,0.07483023559984368
729,priceperlb,StateName_Virginia,0.2055117802287492
730,priceperlb,StateName_Washington,0.04348847036192455
731,priceperlb,StateName_West Virginia,0.09749543982292863
732,priceperlb,StateName_Wisconsin,0.027321681335668202
733,priceperlb,StateName_Wyoming,0.06718391114060418
734,priceperlb,Region_Midwest,0.03207184396757153
735,priceperlb,Region_Northeast,0.1311277487903775
736,priceperlb,Region_South,0.11345564204339133
737,priceperlb,Region_West,0.18136323527710205
738,prodvalue,year,0.18901081720301485
739,prodvalue,numcol,0.9013485692422925
740,prodvalue,yieldpercol,0.24516169547125466
741,prodvalue,totalprod,0.895453701139721
742,prodvalue,stocks,0.7045400054644494
743,prodvalue,priceperlb,0.0657681438251766
744,prodvalue,prodvalue,1.0
745,prodvalue,nCLOTHIANIDIN,0.09242595567011523
746,prodvalue,nIMIDACLOPRID,0.3265218706717275
747,prodvalue,nTHIAMETHOXAM,0.19817477369989145
748,prodvalue,nACETAMIPRID,0.20563054578828371
749,prodvalue,nTHIACLOPRID,0.01647170721023178
750,prodvalue,nAllNeonic,0.21820669052564337
751,prodvalue,prevyear_nCLOTHIANIDIN,0.09850345701642065
752,prodvalue,prevyear_nIMIDACLOPRID,0.33118261654865183
753,prodvalue,prevyear_nTHIAMETHOXAM,0.19038759817847542
754,prodvalue,prevyear_nACETAMIPRID,0.17588472022739196
755,prodvalue,prevyear_nTHIACLOPRID,0.00758506593222025
756,prodvalue,NorthDakota_PrevYear,0.14040222976566002
757,prodvalue,prevyearyield,0.21007906971886647
758,prodvalue,avg_temp,0.15030930176503296
759,prodvalue,anomaly,0.03462731277137809
760,prodvalue,varroa,0.22731115240182026
761,prodvalue,spores,0.2798962722214761
762,prodvalue,cbpv_max,0.1543940278887686
763,prodvalue,dwv_max,
764,prodvalue,iapv_max,0.1880507833063306
765,prodvalue,kbv_max,0.1925612385459617
766,prodvalue,sbpv_max,
767,prodvalue,abpv_max,0.0592680090717405
768,prodvalue,dwv-b_max,0.17051326065020747
769,prodvalue,lsv2_max,0.05058612611161434
770,prodvalue,mkv_max,
771,prodvalue,cbpv_prob,0.0446781986388509
772,prodvalue,dwv_prob,0.060648744918806195
773,prodvalue,iapv_prob,0.26937607074442027
774,prodvalue,kbv_prob,0.2102580798742672
775,prodvalue,sbpv_prob,
776,prodvalue,abpv_prob,0.013908192100517976
777,prodvalue,dwv-b_prob,0.1733197141282277
778,prodvalue,lsv2_prob,0.07773943301658043
779,prodvalue,mkv_prob,
780,prodvalue,prevyearspores,0.4367525415350477
781,prodvalue,prevyearvarroa,0.24404391573113374
782,prodvalue,urbanicity,0.004562950314230018
783,prodvalue,Prev Days with AQI,0.29414951187663785
784,prodvalue,Prev Good Days,0.39587092577807126
785,prodvalue,Prev Moderate Days,0.19225984055977458
786,prodvalue,Prev Unhealthy for Sensitive Groups Days,0.08676310338105307
787,prodvalue,Prev Unhealthy Days,0.02732756101253486
788,prodvalue,Prev Very Unhealthy Days,0.05382875603707358
789,prodvalue,Prev Hazardous Days,0.08956697295544487
790,prodvalue,Prev Max AQI,0.26102892601477373
791,prodvalue,Prev 90th Percentile AQI,0.18917616247944852
792,prodvalue,Prev Median AQI,0.11620765805705227
793,prodvalue,Prev Days CO,0.0971786656957782
794,prodvalue,Prev Days NO2,0.11463712490167718
795,prodvalue,Prev Days Ozone,0.25297325518303604
796,prodvalue,Prev Days PM2.5,0.041363490622017496
797,prodvalue,Prev Days PM10,0.024150424239371596
798,prodvalue,5 Year Avg Days with AQI,0.2711333633214545
799,prodvalue,5 Year Avg Good Days,0.3993374593896658
800,prodvalue,5 Year Avg Moderate Days,0.19888021247409443
801,prodvalue,5 Year Avg Unhealthy for Sensitive Groups Days,0.12443541164417773
802,prodvalue,5 Year Avg Unhealthy Days,0.0010815901056606646
803,prodvalue,5 Year Avg Very Unhealthy Days,0.06951152572251232
804,prodvalue,5 Year Avg Hazardous Days,0.10546580380977168
805,prodvalue,5 Year Avg Max AQI,0.27999966432766704
806,prodvalue,5 Year Avg 90th Percentile AQI,0.21528479327252317
807,prodvalue,5 Year Avg Median AQI,0.1333134443427994
808,prodvalue,5 Year Avg Days CO,0.09942706133943364
809,prodvalue,5 Year Avg Days NO2,0.11956043098050642
810,prodvalue,5 Year Avg Days Ozone,0.23518871199920974
811,prodvalue,5 Year Avg Days PM2.5,0.05646708817661981
812,prodvalue,5 Year Avg Days PM10,0.033440941207923604
813,prodvalue,StateName_Alabama,0.07544738055304169
814,prodvalue,StateName_Arizona,0.0575660283475779
815,prodvalue,StateName_Arkansas,0.04586304115424999
816,prodvalue,StateName_California,0.30551630158202997
817,prodvalue,StateName_Colorado,0.055490064686185635
818,prodvalue,StateName_Florida,0.21920408837441727
819,prodvalue,StateName_Georgia,0.008681417644343253
820,prodvalue,StateName_Hawaii,0.06315173256095434
821,prodvalue,StateName_Idaho,0.00783287265670452
822,prodvalue,StateName_Illinois,0.07191535331363902
823,prodvalue,StateName_Indiana,0.07939625139045747
824,prodvalue,StateName_Iowa,0.04372269372920419
825,prodvalue,StateName_Kansas,0.07596162522940247
826,prodvalue,StateName_Kentucky,0.08337648867683269
827,prodvalue,StateName_Louisiana,0.013562202189000299
828,prodvalue,StateName_Maine,0.08105041885663251
829,prodvalue,StateName_Maryland,0.047538283372193346
830,prodvalue,StateName_Michigan,0.02792983175422282
831,prodvalue,StateName_Minnesota,0.09835906572823289
832,prodvalue,StateName_Mississippi,0.05949919212291829
833,prodvalue,StateName_Missouri,0.0737065426357947
834,prodvalue,StateName_Montana,0.16092440077497283
835,prodvalue,StateName_Nebraska,0.025461642404758282
836,prodvalue,StateName_Nevada,0.056475160649403375
837,prodvalue,StateName_New Jersey,0.07708669022760437
838,prodvalue,StateName_New Mexico,0.07213617054139959
839,prodvalue,StateName_New York,0.007963436125825977
840,prodvalue,StateName_North Carolina,0.07040976376358761
841,prodvalue,StateName_North Dakota,0.6469640360583205
842,prodvalue,StateName_Ohio,0.059398489313101155
843,prodvalue,StateName_Oklahoma,0.04772056250358303
844,prodvalue,StateName_Oregon,0.03630700484890665
845,prodvalue,StateName_Pennsylvania,0.059209465186477385
846,prodvalue,StateName_South Carolina,0.03763512070418479
847,prodvalue,StateName_South Dakota,0.29458261782107487
848,prodvalue,StateName_Tennessee,0.07707183243599196
849,prodvalue,StateName_Texas,0.07116105274895833
850,prodvalue,StateName_Utah,0.06795410098321296
851,prodvalue,StateName_Vermont,0.08150110520220706
852,prodvalue,StateName_Virginia,0.08111562805315327
853,prodvalue,StateName_Washington,0.023899923419726726
854,prodvalue,StateName_West Virginia,0.0823653334143254
855,prodvalue,StateName_Wisconsin,0.021791912952587426
856,prodvalue,StateName_Wyoming,0.03653895148463275
857,prodvalue,Region_Midwest,0.22351980043061673
858,prodvalue,Region_Northeast,0.13707685499670247
859,prodvalue,Region_South,0.12662815733700616
860,prodvalue,Region_West,0.0044549191427750495
861,nCLOTHIANIDIN,year,0.28060024681092377
862,nCLOTHIANIDIN,numcol,0.0212075975652228
863,nCLOTHIANIDIN,yieldpercol,0.02717378726620224
864,nCLOTHIANIDIN,totalprod,0.0036779190535445963
865,nCLOTHIANIDIN,stocks,0.0039259011013766075
866,nCLOTHIANIDIN,priceperlb,0.21955963069286222
867,nCLOTHIANIDIN,prodvalue,0.09242595567011523
868,nCLOTHIANIDIN,nCLOTHIANIDIN,1.0
869,nCLOTHIANIDIN,nIMIDACLOPRID,0.5092635798246665
870,nCLOTHIANIDIN,nTHIAMETHOXAM,0.7435586969071992
871,nCLOTHIANIDIN,nACETAMIPRID,0.0020941818234829655
872,nCLOTHIANIDIN,nTHIACLOPRID,0.02625279832535906
873,nCLOTHIANIDIN,nAllNeonic,0.9218889680790581
874,nCLOTHIANIDIN,prevyear_nCLOTHIANIDIN,0.723519050908169
875,nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,0.42839750416632394
876,nCLOTHIANIDIN,prevyear_nTHIAMETHOXAM,0.6161977270104987
877,nCLOTHIANIDIN,prevyear_nACETAMIPRID,0.0038002867455964873
878,nCLOTHIANIDIN,prevyear_nTHIACLOPRID,0.024399779706245194
879,nCLOTHIANIDIN,NorthDakota_PrevYear,0.2482864014879402
880,nCLOTHIANIDIN,prevyearyield,0.03129088066689159
881,nCLOTHIANIDIN,avg_temp,0.11441483362718297
882,nCLOTHIANIDIN,anomaly,0.16900958112186867
883,nCLOTHIANIDIN,varroa,0.008815967992977701
884,nCLOTHIANIDIN,spores,0.016341351410939526
885,nCLOTHIANIDIN,cbpv_max,0.0206200393963366
886,nCLOTHIANIDIN,dwv_max,
887,nCLOTHIANIDIN,iapv_max,0.045193096277478424
888,nCLOTHIANIDIN,kbv_max,0.12815500064998886
889,nCLOTHIANIDIN,sbpv_max,
890,nCLOTHIANIDIN,abpv_max,0.15010618640570958
891,nCLOTHIANIDIN,dwv-b_max,0.10884915959948989
892,nCLOTHIANIDIN,lsv2_max,0.012487684778407478
893,nCLOTHIANIDIN,mkv_max,
894,nCLOTHIANIDIN,cbpv_prob,0.07492738902468188
895,nCLOTHIANIDIN,dwv_prob,0.010055204274800392
896,nCLOTHIANIDIN,iapv_prob,0.173994026201484
897,nCLOTHIANIDIN,kbv_prob,0.2355528248362849
898,nCLOTHIANIDIN,sbpv_prob,
899,nCLOTHIANIDIN,abpv_prob,0.13080346239362223
900,nCLOTHIANIDIN,dwv-b_prob,0.11227996602245029
901,nCLOTHIANIDIN,lsv2_prob,0.028374449574054415
902,nCLOTHIANIDIN,mkv_prob,
903,nCLOTHIANIDIN,prevyearspores,0.007716519728119596
904,nCLOTHIANIDIN,prevyearvarroa,0.01887668577191364
905,nCLOTHIANIDIN,urbanicity,0.057028679250249
906,nCLOTHIANIDIN,Prev Days with AQI,0.07941461517004862
907,nCLOTHIANIDIN,Prev Good Days,0.07582533293794969
908,nCLOTHIANIDIN,Prev Moderate Days,0.06205549017446218
909,nCLOTHIANIDIN,Prev Unhealthy for Sensitive Groups Days,0.14301937780084747
910,nCLOTHIANIDIN,Prev Unhealthy Days,0.14450300307494204
911,nCLOTHIANIDIN,Prev Very Unhealthy Days,0.11368481733269754
912,nCLOTHIANIDIN,Prev Hazardous Days,0.04598654511254901
913,nCLOTHIANIDIN,Prev Max AQI,0.04074772284605046
914,nCLOTHIANIDIN,Prev 90th Percentile AQI,0.07432270499626305
915,nCLOTHIANIDIN,Prev Median AQI,0.04745838007840279
916,nCLOTHIANIDIN,Prev Days CO,0.12356573478399885
917,nCLOTHIANIDIN,Prev Days NO2,0.16588572036681024
918,nCLOTHIANIDIN,Prev Days Ozone,0.054014944132181525
919,nCLOTHIANIDIN,Prev Days PM2.5,0.09856722483679979
