,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
66,2007,340000.0,40,13600000.0,3672000.0,1.04,14144000.0,1.3,112185.1,2541.8,11249.3,28.7,126006.2,0.0,45520.7,4963.9,13963.7,39.8,74.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2009,355000.0,33,11715000.0,2109000.0,1.39,16284000.0,796.9,73976.8,4115.9,9496.4,0.0,88386.0,608.0,61475.8,3394.4,36480.3,17.1,90.0,51.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,2008,360000.0,51,18360000.0,4039000.0,1.39,25520000.0,608.0,61475.8,3394.4,36480.3,17.1,101975.6,1.3,112185.1,2541.8,11249.3,28.7,74.0,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2011,370000.0,48,17760000.0,3730000.0,1.65,29304000.0,14229.5,112450.6,7391.2,15457.0,0.0,149528.3,1410.8,93949.9,4521.7,11462.0,0.0,91.0,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2006,380000.0,52,19760000.0,7706000.0,0.97,19167000.0,0.0,45520.7,4963.9,13963.7,39.8,64488.1,0.0,42563.9,5460.7,13997.2,0.0,91.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2004,390000.0,45,17550000.0,5792000.0,1.05,18428000.0,0.0,38897.8,4439.2,15984.1,0.0,59321.1,0.0,38511.7,4615.1,12293.0,0.0,87.0,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2005,400000.0,75,30000000.0,9300000.0,0.86,25800000.0,0.0,42563.9,5460.7,13997.2,0.0,62021.8,0.0,38897.8,4439.2,15984.1,0.0,78.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2010,410000.0,67,27470000.0,6318000.0,1.55,42579000.0,1410.8,93949.9,4521.7,11462.0,0.0,111344.4,796.9,73976.8,4115.9,9496.4,0.0,77.0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,2000,440000.0,70,30800000.0,11396000.0,0.59,18172000.0,0.0,30796.5,0.0,0.0,0.0,30796.5,0.0,41778.9,0.0,0.0,0.0,105.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1998,450000.0,83,37350000.0,12326000.0,0.62,23157000.0,0.0,61047.2,0.0,0.0,0.0,61047.2,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,50.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2001,460000.0,61,28060000.0,7857000.0,0.69,19361000.0,0.0,35178.6,0.0,0.0,0.0,35178.6,0.0,30796.5,0.0,0.0,0.0,115.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,1999,465000.0,60,27900000.0,9486000.0,0.55,15345000.0,0.0,41778.9,0.0,0.0,0.0,41778.9,0.0,61047.2,0.0,0.0,0.0,128.0,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2002,470000.0,50,23500000.0,3525000.0,1.32,31020000.0,0.0,36653.3,5021.8,3007.5,0.0,44682.6,0.0,35178.6,0.0,0.0,0.0,96.0,61.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,2003,480000.0,67,32160000.0,6432000.0,1.39,44702000.0,0.0,38511.7,4615.1,12293.0,0.0,55419.8,0.0,36653.3,5021.8,3007.5,0.0,75.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2004,23000.0,80,1840000.0,791000.0,1.35,2484000.0,1861.5,1657.0,1847.5,0.0,0.0,5366.0,0.0,381.1,485.3,0.0,0.0,87.0,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2002,24000.0,60,1440000.0,576000.0,1.29,1858000.0,0.0,1213.2,353.6,0.0,0.0,1566.8,0.0,1575.0,9.8,0.0,0.0,96.0,55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,2003,24000.0,86,2064000.0,722000.0,1.4,2890000.0,0.0,381.1,485.3,0.0,0.0,866.4,0.0,1213.2,353.6,0.0,0.0,75.0,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2012,25000.0,48,1200000.0,468000.0,2.07,2484000.0,12283.8,3915.9,5185.3,0.0,0.0,21385.0,20234.1,3789.6,3456.8,0.0,0.0,71.0,55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,2013,26000.0,43,1118000.0,324000.0,2.1,2348000.0,9791.5,3276.3,6200.5,0.0,0.0,19268.3,12283.8,3915.9,5185.3,0.0,0.0,69.0,48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2001,26000.0,55,1430000.0,529000.0,0.71,1015000.0,0.0,1575.0,9.8,0.0,0.0,1584.8,0.0,263.8,0.0,0.0,0.0,115.0,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2014,27000.0,37,999000.0,200000.0,2.11,2108000.0,8658.2,1140.7,8689.7,0.0,0.0,18488.6,9791.5,3276.3,6200.5,0.0,0.0,69.0,43.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2008,27000.0,45,1215000.0,656000.0,1.51,1835000.0,4894.1,960.4,2425.9,12.2,0.0,8292.6,2223.3,1794.0,1077.1,0.0,0.0,74.0,51.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,1998,27000.0,72,1944000.0,1594000.0,0.7,1361000.0,0.0,1724.5,0.0,0.0,0.0,1724.5,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,57.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,1999,27000.0,76,2052000.0,1436000.0,0.68,1395000.0,0.0,913.9,0.0,0.0,0.0,913.9,0.0,1724.5,0.0,0.0,0.0,128.0,72.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2009,28000.0,53,1484000.0,326000.0,1.43,2122000.0,7375.4,2561.9,2176.0,0.0,0.0,12113.3,4894.1,960.4,2425.9,12.2,0.0,90.0,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2005,28000.0,70,1960000.0,902000.0,0.97,1901000.0,5369.9,2381.9,622.5,0.0,0.0,8374.3,1861.5,1657.0,1847.5,0.0,0.0,78.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2015,29000.0,51,1479000.0,399000.0,2.26,3343000.0,0.0,4567.8,207.0,0.0,0.0,4774.8,8658.2,1140.7,8689.7,0.0,0.0,86.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2000,29000.0,60,1740000.0,957000.0,0.62,1079000.0,0.0,263.8,0.0,0.0,0.0,263.8,0.0,913.9,0.0,0.0,0.0,105.0,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,2007,31000.0,51,1581000.0,838000.0,1.15,1818000.0,2223.3,1794.0,1077.1,0.0,0.0,5094.4,3165.9,883.8,1464.0,0.0,0.0,74.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2011,31000.0,55,1705000.0,443000.0,2.0,3410000.0,20234.1,3789.6,3456.8,0.0,0.0,27480.5,16623.2,3435.3,4125.3,0.0,0.0,91.0,56.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,2016,32000.0,40,1280000.0,282000.0,2.24,2867000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,4567.8,207.0,0.0,0.0,74.0,51.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,2017,33000.0,43,1419000.0,284000.0,2.06,2923000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,78.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,2010,34000.0,56,1904000.0,533000.0,1.52,2894000.0,16623.2,3435.3,4125.3,0.0,0.0,24183.8,7375.4,2561.9,2176.0,0.0,0.0,77.0,53.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2006,36000.0,75,2700000.0,1458000.0,1.04,2808000.0,3165.9,883.8,1464.0,0.0,0.0,5513.7,5369.9,2381.9,622.5,0.0,0.0,91.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2008,150000.0,79,11850000.0,1304000.0,1.32,15642000.0,134.3,31040.8,2152.0,181.1,0.0,33508.2,84.4,42580.1,933.8,16.5,0.0,74.0,71.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,2007,160000.0,71,11360000.0,1363000.0,0.99,11246000.0,84.4,42580.1,933.8,16.5,0.0,43614.8,85.4,20595.0,625.4,156.2,0.0,74.0,81.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,2005,160000.0,86,13760000.0,2477000.0,0.87,11971000.0,7.9,26821.9,1887.8,93.5,0.0,28811.1,0.0,15851.0,1146.7,0.0,0.0,78.0,98.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,2009,170000.0,68,11560000.0,1618000.0,1.42,16415000.0,96.3,31796.6,2237.5,734.4,0.0,34864.8,134.3,31040.8,2152.0,181.1,0.0,90.0,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,2006,170000.0,81,13770000.0,1790000.0,1.0,13770000.0,85.4,20595.0,625.4,156.2,0.0,21462.0,7.9,26821.9,1887.8,93.5,0.0,91.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,2011,180000.0,61,10980000.0,988000.0,1.68,18446000.0,358.2,38183.4,13523.4,469.8,0.0,52534.8,238.5,29766.4,3700.1,290.7,0.0,91.0,69.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2012,193000.0,64,12352000.0,1235000.0,1.84,22728000.0,657.7,45642.4,11270.7,487.6,0.0,58058.4,358.2,38183.4,13523.4,469.8,0.0,71.0,61.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,2010,200000.0,69,13800000.0,1794000.0,1.56,21528000.0,238.5,29766.4,3700.1,290.7,0.0,33995.7,96.3,31796.6,2237.5,734.4,0.0,77.0,68.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,2017,205000.0,43,8815000.0,529000.0,2.4,21156000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,93.8,52580.4,11642.4,1.8,0.0,78.0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,2004,205000.0,98,20090000.0,2009000.0,1.02,20492000.0,0.0,15851.0,1146.7,0.0,0.0,16997.7,0.0,35597.6,0.0,0.0,0.0,87.0,71.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,2003,210000.0,71,14910000.0,1491000.0,1.32,19681000.0,0.0,35597.6,0.0,0.0,0.0,35597.6,0.0,7846.5,10.2,0.0,0.0,75.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,2016,215000.0,50,10750000.0,538000.0,2.43,26123000.0,93.8,52580.4,11642.4,1.8,0.0,64318.4,198.9,37847.4,7991.5,712.0,0.0,74.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,2001,220000.0,100,22000000.0,3432000.0,0.64,14080000.0,0.0,9378.8,0.0,0.0,0.0,9378.8,0.0,6003.8,0.0,0.0,0.0,115.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,2015,220000.0,54,11880000.0,832000.0,1.97,23404000.0,198.9,37847.4,7991.5,712.0,0.0,46749.8,858.6,30203.3,13241.9,368.9,0.0,86.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,2013,220000.0,61,13420000.0,1074000.0,2.03,27243000.0,281.9,61532.0,13291.0,643.9,0.0,75748.8,657.7,45642.4,11270.7,487.6,0.0,69.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,2002,220000.0,93,20460000.0,2026000.0,1.14,23324000.0,0.0,7846.5,10.2,0.0,0.0,7856.7,0.0,9378.8,0.0,0.0,0.0,96.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,1999,228000.0,102,23256000.0,4186000.0,0.53,12326000.0,0.0,11173.8,0.0,0.0,0.0,11173.8,0.0,11049.1,0.0,0.0,0.0,128.0,98.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,1998,230000.0,98,22540000.0,4508000.0,0.64,14426000.0,0.0,11049.1,0.0,0.0,0.0,11049.1,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,75.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,2000,232000.0,105,24360000.0,2923000.0,0.54,13154000.0,0.0,6003.8,0.0,0.0,0.0,6003.8,0.0,11173.8,0.0,0.0,0.0,105.0,102.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,2014,245000.0,60,14700000.0,1029000.0,2.08,30576000.0,858.6,30203.3,13241.9,368.9,0.0,44672.7,281.9,61532.0,13291.0,643.9,0.0,69.0,61.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2002,50000.0,52,2600000.0,52000.0,1.13,2938000.0,0.0,5541.3,2643.7,0.0,0.0,8185.0,0.0,4127.4,0.0,0.0,0.0,96.0,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,2003,52000.0,65,3380000.0,270000.0,1.28,4326000.0,0.0,11799.7,1670.2,0.0,0.0,13469.9,0.0,5541.3,2643.7,0.0,0.0,75.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,2010,55000.0,46,2530000.0,152000.0,1.67,4225000.0,2010.1,15499.6,8551.6,45.6,10.4,26117.3,2305.1,11526.9,9464.0,27.8,0.4,77.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,2001,55000.0,57,3135000.0,188000.0,0.7,2195000.0,0.0,4127.4,0.0,0.0,0.0,4127.4,0.0,3065.3,0.0,0.0,0.0,115.0,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,2000,55000.0,57,3135000.0,376000.0,0.63,1975000.0,0.0,3065.3,0.0,0.0,0.0,3065.3,0.0,3647.8,0.0,0.0,0.0,105.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,2005,59000.0,49,2891000.0,434000.0,0.89,2573000.0,58.4,3524.6,3326.1,7.6,20.6,6937.3,4667.9,3927.7,1823.0,0.1,2.7,78.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,2012,59000.0,51,3009000.0,181000.0,1.92,5777000.0,2027.7,21222.0,17521.6,62.3,5.9,40839.5,2592.3,38017.1,17996.9,6.0,13.1,71.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,2007,60000.0,58,3480000.0,522000.0,1.19,4141000.0,3736.5,5571.6,7840.9,10.8,0.0,17159.8,1161.6,11053.7,9371.1,52.7,41.4,74.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,2004,63000.0,49,3087000.0,648000.0,1.2,3704000.0,4667.9,3927.7,1823.0,0.1,2.7,10421.4,0.0,11799.7,1670.2,0.0,0.0,87.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,2006,63000.0,74,4662000.0,746000.0,1.2,5594000.0,1161.6,11053.7,9371.1,52.7,41.4,21680.5,58.4,3524.6,3326.1,7.6,20.6,91.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,2009,65000.0,41,2665000.0,346000.0,1.47,3918000.0,2305.1,11526.9,9464.0,27.8,0.4,23324.2,1942.8,6568.8,9468.3,25.9,21.5,90.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,2011,65000.0,43,2795000.0,196000.0,1.65,4612000.0,2592.3,38017.1,17996.9,6.0,13.1,58625.4,2010.1,15499.6,8551.6,45.6,10.4,91.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,1999,65000.0,51,3315000.0,497000.0,0.64,2122000.0,0.0,3647.8,0.0,0.0,0.0,3647.8,0.0,5259.6,0.0,0.0,0.0,128.0,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,2008,65000.0,71,4615000.0,369000.0,1.52,7015000.0,1942.8,6568.8,9468.3,25.9,21.5,18027.3,3736.5,5571.6,7840.9,10.8,0.0,74.0,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,2013,67000.0,50,3350000.0,637000.0,2.26,7571000.0,4551.9,17838.7,22223.9,33.7,0.0,44648.2,2027.7,21222.0,17521.6,62.3,5.9,69.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,2015,69000.0,40,2760000.0,221000.0,2.43,6707000.0,1734.4,24940.5,2930.0,41.6,0.0,29646.5,7799.7,27802.7,16303.3,27.0,0.0,86.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,2014,73000.0,62,4526000.0,362000.0,2.19,9912000.0,7799.7,27802.7,16303.3,27.0,0.0,51932.7,4551.9,17838.7,22223.9,33.7,0.0,69.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
